"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0V400","2020-03-06 23:00:00","56.000","43.000","1.700","20.500","0.890","1009.900","","0.000","-99.000","-99.000","-99.000","25.100","","16.800",""
"C0UA40","2020-03-06 23:00:00","1121.000","193.000","0.900","12.800","0.990","892.300","","0.000","-99.000","-99.000","-99.000","15.600","","9.000",""
"C0G720","2020-03-06 23:00:00","50.000","324.000","0.900","19.100","0.900","1011.000","","0.000","-99.000","-99.000","-99.000","24.000","","14.400",""
"C0G890","2020-03-06 23:00:00","24.000","23.000","1.500","19.700","0.990","1013.900","","0.000","-99.000","-99.000","-99.000","22.100","","15.100",""
"C0I540","2020-03-06 23:00:00","3344.000","-99.000","-99.000","1.000","1.000","683.000","","-99.000","-99.000","-99.000","-99.000","3.200","","0.100",""
"C0K390","2020-03-06 23:00:00","31.000","31.000","0.900","19.300","0.900","1013.700","","0.000","-99.000","-99.000","-99.000","23.500","","14.800",""
"C0T9A0","2020-03-06 23:00:00","498.000","208.000","1.500","16.300","0.990","961.100","","0.500","-99.000","-99.000","-99.000","19.500","","12.500",""
"C0AH40","2020-03-06 23:00:00","426.000","349.000","1.100","17.200","0.930","966.600","","0.000","-99.000","-99.000","-99.000","20.400","","12.300",""
"C0X280","2020-03-06 23:00:00","22.000","17.000","1.300","19.700","0.890","1015.000","","0.000","-99.000","-99.000","-99.000","22.200","","15.500",""
"C0V620","2020-03-06 23:00:00","18.000","12.000","1.100","21.400","0.830","1014.900","","0.000","-99.000","-99.000","-99.000","23.600","","16.900",""
"C0H960","2020-03-06 23:00:00","120.000","183.000","0.500","19.900","0.970","1001.900","","0.000","-99.000","-99.000","-99.000","24.900","","15.000",""
"C0M530","2020-03-06 23:00:00","1385.000","119.000","0.300","12.800","0.970","871.200","","0.000","-99.000","-99.000","-99.000","17.600","","11.500",""
"C0R170","2020-03-06 23:00:00","26.000","0.000","0.000","20.500","0.990","1013.900","","0.000","-99.000","-99.000","-99.000","28.100","","17.900",""
"C0I420","2020-03-06 23:00:00","305.000","9.000","0.500","18.300","0.920","982.300","","0.000","-99.000","-99.000","-99.000","24.700","","14.900",""
"C0A640","2020-03-06 23:00:00","241.000","0.000","0.000","18.300","0.810","991.000","","0.000","-99.000","-99.000","-99.000","22.900","","12.900",""
"C0A930","2020-03-06 23:00:00","216.000","309.000","1.100","17.600","0.900","990.000","","0.000","-99.000","-99.000","-99.000","18.400","","12.800",""
"C0F9M0","2020-03-06 23:00:00","230.000","0.000","0.000","18.500","0.970","990.200","","0.000","-99.000","-99.000","-99.000","22.600","","13.300",""
"C0AC40","2020-03-06 23:00:00","1079.000","241.000","6.100","12.900","0.990","895.400","","1.500","-99.000","-99.000","-99.000","13.300","","7.300",""
"C0AI00","2020-03-06 23:00:00","188.000","242.000","0.400","18.000","0.920","995.900","","0.000","-99.000","-99.000","-99.000","24.800","","13.100",""
"C0T9M0","2020-03-06 23:00:00","92.000","298.000","1.200","19.600","0.880","1009.000","","0.000","-99.000","-99.000","-99.000","25.400","","15.500",""
"C0S960","2020-03-06 23:00:00","32.000","293.000","1.400","21.900","0.770","1013.900","","0.000","-99.000","-99.000","-99.000","23.400","","18.600",""
"C0K430","2020-03-06 23:00:00","30.000","8.000","0.800","18.900","1.000","1014.600","","0.000","-99.000","-99.000","-99.000","23.500","","14.900",""
"C0Z170","2020-03-06 23:00:00","199.000","22.000","0.300","19.300","0.930","996.600","","0.000","-99.000","-99.000","-99.000","23.800","","15.900",""
"C0Z100","2020-03-06 23:00:00","36.000","0.000","0.100","17.600","0.960","1015.000","","0.000","-99.000","-99.000","-99.000","23.300","","16.000",""
"C0U710","2020-03-06 23:00:00","1942.000","0.000","0.000","8.700","0.990","809.700","","0.000","-99.000","-99.000","-99.000","17.600","","6.300",""
"C0SA30","2020-03-06 23:00:00","92.000","300.000","1.300","19.600","0.820","1008.200","","0.000","-99.000","-99.000","-99.000","21.700","","17.400",""
"C0V500","2020-03-06 23:00:00","6.000","0.000","0.100","22.200","0.830","1014.400","","0.000","-99.000","-99.000","-99.000","24.600","","18.700",""
"CM0160","2020-03-06 23:00:00","159.000","0.000","0.000","18.700","0.900","1000.300","","0.000","-99.000","-99.000","-99.000","28.700","","14.100",""
"C0V350","2020-03-06 23:00:00","36.000","289.000","1.000","19.300","0.900","1013.900","","0.000","-99.000","-99.000","-99.000","28.700","","17.500",""
"C0W120","2020-03-06 23:00:00","58.000","-99.000","-99.000","18.700","0.870","1011.100","","0.000","-99.000","-99.000","-99.000","18.900","","17.300",""
"C0R470","2020-03-06 23:00:00","103.000","336.000","1.200","21.300","0.860","1005.500","","0.000","-99.000","-99.000","-99.000","27.500","","18.300",""
"C0M770","2020-03-06 23:00:00","164.000","0.000","0.000","18.900","1.000","997.900","","0.000","-99.000","-99.000","-99.000","23.300","","14.100",""
"C0S930","2020-03-06 23:00:00","248.000","350.000","0.400","18.300","0.920","990.000","","0.000","-99.000","-99.000","-99.000","22.300","","15.300",""
"C0F9Y0","2020-03-06 23:00:00","3313.000","255.000","3.100","2.300","0.890","686.500","","0.000","11.300","246.000","","8.700","","0.300",""
"C0E790","2020-03-06 23:00:00","344.000","139.000","0.500","17.900","1.000","977.000","","0.000","-99.000","-99.000","-99.000","22.100","","13.300",""
"C0O810","2020-03-06 23:00:00","161.000","0.000","0.000","18.700","0.990","999.800","","0.000","-99.000","-99.000","-99.000","25.400","","16.200",""
"C0R520","2020-03-06 23:00:00","18.000","47.000","1.400","21.900","0.880","1014.900","","0.000","-99.000","-99.000","-99.000","25.800","","18.800",""
"C0G880","2020-03-06 23:00:00","92.000","0.000","0.100","19.400","0.900","1006.300","","0.000","-99.000","-99.000","-99.000","24.700","","15.200",""
"C0R260","2020-03-06 23:00:00","76.000","79.000","1.000","21.000","0.860","1007.700","","0.000","-99.000","-99.000","-99.000","27.800","","18.000",""
"C0U950","2020-03-06 23:00:00","1012.000","126.000","4.400","13.200","1.000","905.400","","4.000","-99.000","-99.000","-99.000","13.300","","8.700",""
"C0O860","2020-03-06 23:00:00","38.000","339.000","0.700","20.300","0.990","1012.200","","0.000","-99.000","-99.000","-99.000","24.700","","15.900",""
"C0R320","2020-03-06 23:00:00","7.000","67.000","4.900","22.100","0.780","1016.000","","0.000","-99.000","-99.000","-99.000","26.800","","20.100",""
"C0S980","2020-03-06 23:00:00","901.000","135.000","2.600","15.800","1.000","916.900","","0.000","-99.000","-99.000","-99.000","19.400","","11.900",""
"C0X110","2020-03-06 23:00:00","20.000","26.000","0.800","21.900","0.860","1015.200","","0.000","-99.000","-99.000","-99.000","24.200","","17.200",""
"C0V310","2020-03-06 23:00:00","46.000","0.000","0.100","20.400","0.800","1010.900","","0.000","-99.000","-99.000","-99.000","27.600","","18.400",""
"C0G620","2020-03-06 23:00:00","110.000","267.000","1.200","18.100","0.970","1003.800","","0.000","-99.000","-99.000","-99.000","26.400","","14.100",""
"C0AD50","2020-03-06 23:00:00","84.000","360.000","0.300","17.800","1.000","1007.500","","0.000","-99.000","-99.000","-99.000","23.300","","14.900",""
"C0A9A0","2020-03-06 23:00:00","24.000","360.000","0.300","19.200","0.880","1014.000","","0.000","-99.000","-99.000","-99.000","23.000","","14.500",""
"C0O830","2020-03-06 23:00:00","127.000","355.000","0.400","19.200","0.990","1003.000","","0.000","-99.000","-99.000","-99.000","26.700","","15.500",""
"C0S760","2020-03-06 23:00:00","1621.000","186.000","1.100","10.900","1.000","842.000","","0.500","-99.000","-99.000","-99.000","12.200","","8.400",""
"C0X160","2020-03-06 23:00:00","26.000","356.000","1.600","21.600","0.920","1014.500","","0.000","-99.000","-99.000","-99.000","24.800","","17.100",""
"C0C490","2020-03-06 23:00:00","157.000","319.000","0.600","17.700","0.870","998.300","","0.000","-99.000","-99.000","-99.000","21.600","","14.400",""
"C0F970","2020-03-06 23:00:00","145.000","103.000","1.700","19.200","0.850","999.300","","0.000","-99.000","-99.000","-99.000","23.700","","14.900",""
"C0R440","2020-03-06 23:00:00","1654.000","168.000","4.500","11.500","1.000","836.700","","0.000","-99.000","-99.000","-99.000","14.700","","8.100",""
"C0M690","2020-03-06 23:00:00","33.000","76.000","0.300","19.500","0.910","1012.700","","0.000","-99.000","-99.000","-99.000","23.900","","14.700",""
"C0V690","2020-03-06 23:00:00","30.000","352.000","1.500","22.300","0.840","1013.900","","0.000","-99.000","-99.000","-99.000","23.700","","18.000",""
"C0Z210","2020-03-06 23:00:00","126.000","4.000","0.300","18.700","0.990","1004.500","","0.000","-99.000","-99.000","-99.000","22.800","","15.000",""
"C0U770","2020-03-06 23:00:00","5.000","349.000","3.800","18.500","0.990","1017.200","","0.000","-99.000","-99.000","-99.000","22.100","","15.400",""
"C0Z080","2020-03-06 23:00:00","298.000","0.000","0.000","17.000","0.970","983.400","","0.000","-99.000","-99.000","-99.000","23.000","","13.500",""
"C0G640","2020-03-06 23:00:00","17.000","0.000","0.000","18.500","0.900","1017.700","","0.000","-99.000","-99.000","-99.000","23.700","","14.600",""
"C0X200","2020-03-06 23:00:00","61.000","0.000","0.000","19.300","0.950","1009.900","","0.000","-99.000","-99.000","-99.000","24.500","","15.200",""
"C0U900","2020-03-06 23:00:00","63.000","232.000","0.900","17.200","0.990","1011.500","","0.000","-99.000","-99.000","-99.000","20.400","","14.000",""
"C0Z230","2020-03-06 23:00:00","31.000","287.000","3.500","19.800","0.770","1014.800","","0.000","-99.000","-99.000","-99.000","21.800","","16.700",""
"C0F9O0","2020-03-06 23:00:00","175.000","0.000","0.000","19.400","1.000","996.400","","0.000","-99.000","-99.000","-99.000","25.100","","14.500",""
"C0C540","2020-03-06 23:00:00","46.000","0.000","0.200","16.800","0.920","1011.300","","0.000","-99.000","-99.000","-99.000","21.900","","14.400",""
"C0G770","2020-03-06 23:00:00","15.000","21.000","0.500","20.400","0.840","1015.200","","0.000","-99.000","-99.000","-99.000","23.900","","15.700",""
"C0V670","2020-03-06 23:00:00","20.000","354.000","1.700","22.200","0.760","1014.300","","0.000","-99.000","-99.000","-99.000","24.400","","17.600",""
"C0A870","2020-03-06 23:00:00","685.000","199.000","2.200","15.700","1.000","937.100","","0.500","-99.000","-99.000","-99.000","16.700","","9.800",""
"C0R220","2020-03-06 23:00:00","23.000","56.000","0.900","21.600","1.000","1014.300","","0.000","-99.000","-99.000","-99.000","26.200","","18.600",""
"C0Z220","2020-03-06 23:00:00","589.000","259.000","0.900","15.400","1.000","952.100","","0.000","-99.000","-99.000","-99.000","20.400","","12.500",""
